date,WaterLevelElevation,PPT_mm,Tmin_deg,Tmean_deg,Tmax_deg,Tdmean_deg,vpdmin_hPa,vpdmax_hPa
7/6/2006,655.9,0,22.1,27.9,33.6,21.3,1.66,28.95
7/7/2006,656.45,4.81,23.2,28.5,33.7,21.6,2.04,29.43
7/8/2006,656.85,0,23.8,28,32.2,21.5,2.37,24.72
7/9/2006,656.76,0,24.4,29.3,34.1,21.9,2.95,30.2
7/10/2006,655.92,0,23.9,29.4,34.8,21.9,2.46,32.68
7/11/2006,654.97,0,24.8,29.9,35,21.4,3.64,35.55
7/12/2006,653.76,0,24.5,30.2,35.9,21.1,3.29,39.99
7/13/2006,652.77,0,24.7,30.4,36.2,20.8,3.93,40.05
7/14/2006,652.15,0,24.1,29.9,35.7,21,1.89,37.84
7/15/2006,652.36,0,23.4,29.1,34.9,20.9,1.89,34.95
7/16/2006,652.29,0,23.8,29.1,34.4,20.5,3.53,34.12
7/17/2006,651.51,0,23.9,30.2,36.5,20,4.52,40.78
7/18/2006,650.15,0,23.7,30.5,37.2,19.8,5.48,43.41
7/19/2006,649.47,0,23.2,30.6,38,19.2,2.51,48.36
7/20/2006,649.79,0,24.2,30.3,36.4,20.4,3.8,40.95
7/21/2006,650.27,1.56,24.1,29,33.8,20.9,2.87,30.76
7/22/2006,650.95,0,23.5,29.7,35.8,19.8,2.81,40.37
7/23/2006,652.22,0.9,22.8,30.3,37.8,20,3.88,47.74
7/24/2006,651.64,0,22.9,29.7,36.4,19.3,2.03,43.75
7/25/2006,651.28,0,23.6,29.6,35.7,20.4,3.06,40.26
7/26/2006,651.2,0,23.1,27.8,32.5,21,2.84,25.6
7/27/2006,650.81,0,23.4,29.4,35.5,21.1,3.47,36.54
7/28/2006,650.46,0,24.4,29.1,33.7,22.3,3.73,29.3
7/29/2006,650.96,0,25.3,30.6,36,21.3,4.12,37.89
7/30/2006,651.52,0,23.7,30.2,36.7,20.8,2.62,41.96
7/31/2006,650.98,0,24,30.3,36.6,20.9,2.51,41.94
8/1/2006,649.88,0,25.2,30.9,36.7,20.9,4.49,41.93
8/2/2006,649.2,0,24.4,30.5,36.6,21,2.49,41.34
8/3/2006,649.07,0,24.9,30.4,35.9,21.6,3.59,37.55
8/4/2006,648.68,0,24.8,30.6,36.5,21,3.7,41.07
8/5/2006,649.7,0,24.1,30.6,37.1,21.5,2.15,43.61
8/6/2006,650.36,0,24.2,30.4,36.6,20.4,2.79,42.75
8/7/2006,650.93,7.2,23.4,30,36.6,20.9,1.93,41.23
8/8/2006,650.67,0,23.7,29.1,34.5,21.5,1.99,32.63
8/9/2006,649.99,0,24.5,30.4,36.3,20.8,3.06,40.97
8/10/2006,649.85,0,24.6,30.7,36.9,20.5,3.6,42.77
8/11/2006,648.99,0,24.4,30.8,37.3,20.4,3.33,43.62
8/12/2006,649.57,0,23.7,30.8,37.9,20.6,3.17,46.34
8/13/2006,649.96,0,24.1,30.8,37.4,20.7,3.68,45.32
8/14/2006,649.28,0,25.6,31.3,37,21.7,5.12,41.3
8/15/2006,648.51,0,24.6,30.6,36.6,20.9,3.95,40.95
8/16/2006,647.8,0,24.4,30.7,36.9,21,2.76,41.23
8/17/2006,647.76,0,24.1,31.1,38.2,19.8,3.95,48.01
8/18/2006,647.56,0,24.4,31.3,38.3,19.1,4.28,48.62
8/19/2006,648.41,0,23.8,30.9,38,20,3.47,47.54
8/20/2006,649.2,0.03,24,30,36,20.4,3.58,38.19
8/21/2006,648.16,0,24.2,30.6,37,20.4,4.61,42.09
8/22/2006,648.64,0,24.6,31,37.3,20.5,4.24,43.74
8/23/2006,648.57,0,25,31.1,37.3,20,4.69,44.54
8/24/2006,648.62,0,24.8,31.2,37.6,20.5,5.22,45.19
8/25/2006,648.5,0,24.9,31.3,37.7,20.2,4.52,45.74
8/26/2006,649.3,0,25.8,31.8,37.8,21,5.22,46.19
8/27/2006,649.76,0,25.7,31.9,38.2,21.2,4.91,46.91
8/28/2006,649.29,0,25.7,31.8,37.8,21.4,4.94,45.71
8/29/2006,648.78,0.2,24.1,30.6,37.2,19.1,5.95,47.1
8/30/2006,649.13,0.6,23.9,29.8,35.8,19.6,4.65,41
8/31/2006,648.98,0.1,21.5,28.2,34.9,16,5.63,39.69
9/1/2006,648.6,0,22,29.5,37,16.5,5.94,46.91
9/2/2006,649.37,0,23,30.2,37.4,15.2,7.28,50
9/3/2006,650.06,0,23.5,29.8,36.2,16.4,9.04,44.02
9/4/2006,649.89,0,23.8,28.5,33.2,18.3,7.48,31.62
9/5/2006,651.06,17.75,21.6,27.9,34.1,18.1,3.34,34.36
9/6/2006,652.56,8.89,19.3,21.4,23.5,19.2,1.06,6.49
9/7/2006,653,0,16.4,23.9,31.4,11.8,3.2,35.37
9/8/2006,653.21,0,17,25,33.1,11.4,5.26,40.8
9/9/2006,654.53,8.51,21.2,25.7,30.2,19,2.3,23.9
9/10/2006,655.23,0,21.1,25.1,29.1,20.3,1.39,17.77
9/11/2006,655.34,2.19,21.8,27.8,33.9,21.1,1.23,30.77
9/12/2006,656.82,14.79,22.2,24.5,26.7,22.1,1.31,6.49
9/13/2006,657.37,3.21,21.6,25.7,29.9,21.1,1.53,16.81
9/14/2006,657.61,0,19.4,25.9,32.4,16,4.15,31.33
9/15/2006,657.93,0,20,26.7,33.4,19.2,2.8,30.81
9/16/2006,658.28,0,24.8,29.7,34.6,22.4,3.75,31.93
9/17/2006,659,0,25.6,30.1,34.6,23.1,3.8,29.88
9/18/2006,660.13,27.21,22.6,26.5,30.5,22.3,0.96,17.41
9/19/2006,660.46,0,16.6,23.9,31.2,16.1,1.72,28.21
9/20/2006,660.64,0,14.3,22.6,30.9,10.2,2.83,34.85
9/21/2006,660.63,0,15,23.1,31.3,12.6,2.75,34.58
9/22/2006,660.43,0,19.3,26.5,33.6,21.5,2.65,28.73
9/23/2006,660.57,0,25.6,30.2,34.8,23.5,4.57,28.7
9/24/2006,661.2,13.76,22.1,27.8,33.5,20.7,3.31,23.99
9/25/2006,660.86,0,15.9,21.3,26.8,10,5.13,24.48
9/26/2006,660.57,0,15.3,22.6,30,9.6,4.13,33.01
9/27/2006,660.11,0,15.6,23.2,30.7,12.2,3.44,31.49
9/28/2006,659.91,0,16.6,24.6,32.6,17.3,2.12,32.44
9/29/2006,659.84,0.4,19.3,25.1,31,12.3,3.46,30.25
9/30/2006,659.99,0,19.6,25.5,31.4,16.9,1.96,26.96
10/1/2006,660.16,0,21.1,27.1,33,20.3,1.1,30.82
10/2/2006,659.51,0,22.7,27.5,32.4,20.3,2.02,29.13
10/3/2006,658.54,0,20.6,26.6,32.6,19.5,1.07,30.68
10/4/2006,658.58,0,20.3,26.2,32.2,18.7,1.07,29.92
10/5/2006,658.19,0,19.5,25.7,31.9,17.7,1.31,29.57
10/6/2006,657.92,0,19.7,26.2,32.7,16.9,2.9,31.19
10/7/2006,658.4,0,19.9,26.9,33.9,16.3,2.49,37.13
10/8/2006,658.65,0,19.3,24.9,30.4,17.5,2.33,24.26
10/9/2006,657.55,0,17.2,24,30.7,12.6,2.71,29.92
10/10/2006,657.21,0,19.8,25.1,30.4,19,2.86,23.12
10/11/2006,658.19,27.95,17,21.4,25.9,18.7,0.09,8.94
10/12/2006,658.61,0,17.9,23.4,28.9,18.2,0.54,20.31
10/13/2006,658.78,0.65,15.2,23.7,32.3,17.3,0.8,25.88
10/14/2006,659.33,0,14.5,19.1,23.7,14.8,2.24,11.8
10/15/2006,660.1,5.48,18.8,22,25.2,19.1,1.17,8.13
10/16/2006,659.83,2.49,21.1,25,28.9,22.5,0.94,14.7
10/17/2006,660.05,3.46,16.7,23.2,29.6,19.1,1.27,20.45
10/18/2006,659.71,0,17.2,25,32.8,17.4,1.05,35.49
10/19/2006,660.51,40.01,15.2,23.7,32.1,19.6,1.22,19.47
10/20/2006,661.08,0,9.7,16.1,22.5,7.5,1.73,17.44
10/21/2006,661.57,0,9.5,16.6,23.7,8.6,1.94,19.58
10/22/2006,661.24,0,12.4,20.6,28.7,14.5,3.58,17.64
10/23/2006,660.98,0,9.8,15.4,20.9,2.7,4.57,18.38
10/24/2006,660.67,0,10.1,16,21.9,4.6,3.08,19.55
10/25/2006,660.77,0.11,14.7,18.9,23.2,15.1,2.68,12.21
10/26/2006,661.62,14.96,20.8,22.1,23.4,21.1,0.93,4.63
10/27/2006,662.06,0,16.6,23.2,29.8,16.7,1.24,19.36
10/28/2006,662.3,0,7,15.3,23.7,4.3,2.29,22.06
10/29/2006,662.47,0,6.7,15.8,24.9,4.8,1.55,23.71
10/30/2006,661.8,0,7.4,17,26.5,7.7,0.91,27.26
10/31/2006,661.5,0,12.3,19.7,27,15.2,0.22,20.17
11/1/2006,661.64,0,15.5,22.3,29,13.5,1.37,21.55
11/2/2006,661.63,0,11.7,16.1,20.6,6.5,5.22,12.35
11/3/2006,662.06,0,8.1,13.7,19.2,3.8,3.99,14.09
11/4/2006,662.83,0,8.3,13.8,19.2,5.5,2.69,14.18
11/5/2006,663.36,0,13.9,17.5,21,14.3,1.92,8.62
11/6/2006,663.23,16.46,17.8,22,26.2,17.2,1.28,15.61
11/7/2006,663.78,0.21,12.7,19.9,27.1,15.6,0.47,17.01
11/8/2006,664.21,0,10.9,18.3,25.6,11.4,0.19,20.54
11/9/2006,664.33,0,11.1,20.2,29.4,16.4,1.09,23.09
11/10/2006,664.07,0,21.9,26,30,20.3,1.99,20.42
11/11/2006,664.27,0,11.7,20.1,28.6,12.5,2.23,19.73
11/12/2006,664.6,0,6.3,13.3,20.4,1.1,2.47,17.71
11/13/2006,664.1,0,6.6,14.4,22.3,10.8,1.79,15.14
11/14/2006,664.04,0,17.9,21.7,25.6,16.3,1.03,15.93
11/15/2006,663.99,0,17.1,22.3,27.6,14.4,1.34,19.44
11/16/2006,663.92,0,3.7,11.9,20.2,-6.7,4.18,20.79
11/17/2006,663.82,0,1.7,11.1,20.5,-4.3,1.82,20.81
11/18/2006,663.97,0,2.4,12.9,23.5,0.3,1.54,23.8
11/19/2006,664.04,0,7.3,15.5,23.6,7.9,1.32,17.34
11/20/2006,663.66,0,6,14.2,22.4,3.6,1.33,19.31
11/21/2006,663.42,0,2.9,11.5,20,0.1,1.72,17.61
11/22/2006,663.46,0,2.5,11.3,20.2,1.3,1.11,17.1
11/23/2006,663.4,0,5.2,14.5,23.7,7.5,0.64,19.82
11/24/2006,663.92,0,7.9,17,26.1,10.2,0.38,23.97
11/25/2006,664.21,0,9.4,17.2,25,11.5,0.31,19.26
11/26/2006,664.26,0,10.8,18.2,25.6,12.9,0.63,19.25
11/27/2006,663.88,0,14.3,20,25.7,14.6,0.25,19.53
11/28/2006,663.53,0,18.5,22.3,26.2,16.7,1.37,18.28
11/29/2006,663.52,0,20.1,23.6,27.2,17.9,2.39,18.16
11/30/2006,663.6,4.32,3.9,14.8,25.8,14.8,1.04,13.3
12/1/2006,663.91,1.52,-1.7,3.6,8.9,-4.7,0.85,7.17
12/2/2006,664.41,0,-1.7,6.1,13.9,-4.3,1.25,12.02
12/3/2006,664.68,0,3.1,8.8,14.5,-1.8,2.12,11.63
12/4/2006,664.33,0,-0.9,4.8,10.5,-5.1,2.09,8.45
12/5/2006,664.35,0,-0.5,5.8,12.2,-6.3,1.85,10.85
12/6/2006,664.35,0,0.9,8.4,15.9,1.2,1.84,12.81
12/7/2006,664.2,0.05,12.7,17.1,21.5,9.1,4.38,12.28
12/8/2006,664.27,0,2.7,8.6,14.5,-2.6,3.81,10.78
12/9/2006,664.79,0.57,2.2,4.4,6.6,-6.9,2.74,7.17
12/10/2006,665.06,0.42,4.1,7.9,11.6,-0.8,1.57,9.04
12/11/2006,664.98,2.27,8.5,11,13.5,10.8,0.18,1.62
12/12/2006,665.01,0,8.5,13.6,18.6,12.1,0.16,5.03
12/13/2006,664.5,0,3.3,13.7,24.1,1,0.6,25.39
12/14/2006,663.9,0,3.6,13.9,24.3,2.1,1.88,24.15
12/15/2006,663.8,0,11.5,16.8,22.2,12.9,0.72,9.12
12/16/2006,663.77,0,12.5,18.6,24.7,14.3,0.23,15.69
12/17/2006,663.87,0,16.5,20.8,25.2,15.4,0.68,16.64
12/18/2006,663.5,0,18.4,22.2,25.9,16.2,1.3,16.95
12/19/2006,663.2,0,17.6,22.1,26.5,16.3,1.35,18.97
12/20/2006,663.5,2.69,17.9,18.7,19.6,17.6,0.83,2.66
12/21/2006,663.35,0.33,8.1,13.8,19.4,7.6,0.84,11.69
12/22/2006,663.28,2.32,3.3,10.9,18.5,4.4,1.11,13.26
12/23/2006,663.28,0,2.9,10.7,18.5,0,1.46,15.88
12/24/2006,664.48,33.64,6.9,8.8,10.8,4.7,0.54,7.16
12/25/2006,665.2,9.36,5.4,7.1,8.8,5.6,0.35,2.86
12/26/2006,665.59,0,-0.9,6.2,13.4,-3.1,1.09,11.45
12/27/2006,665.44,0,-0.3,8.2,16.7,-2.5,1.1,14.1
12/28/2006,665.41,0,0.9,10.4,19.9,5.4,0.41,16.03
12/29/2006,665.39,0.54,12.1,17.2,22.4,14,0.99,12.34
12/30/2006,665.63,23.19,10,17.2,24.3,12.2,0.62,11.86
12/31/2006,666.04,0,4.1,10.1,16.1,6.3,0.41,9.3
1/1/2007,666.1,0,2,10.2,18.3,-0.2,0.85,15.43
1/2/2007,666,0,1.6,8.7,15.8,-1.7,1.43,13.34
1/3/2007,665.84,0,1.9,7,12.2,1.1,1.28,8.13
1/4/2007,666.96,29.84,8.1,10,11.9,5.9,0.2,6.07
1/5/2007,667.88,0,8.4,12.9,17.5,8.9,0.22,8.8
1/6/2007,668.43,0.58,8.1,16.5,24.9,9.3,0.26,20.56
1/7/2007,668.64,0.72,5.5,8.5,11.5,6.1,0.88,3.04
1/8/2007,667.93,0,0,9.7,19.3,-1.5,1.29,17.47
1/9/2007,667.7,0,-0.1,8.6,17.4,-2.1,1.22,14.96
1/10/2007,667.51,0,2,10.5,19,0.1,1.04,16.69
1/11/2007,667.63,0,1.9,10.9,19.8,7.5,0.81,13.54
1/12/2007,667.51,0,12.4,16.7,20.9,14.8,0.79,8.19
1/13/2007,667.77,9.83,18.6,20.5,22.4,17.8,1.37,7.56
1/14/2007,668.26,8.08,5,13.1,21.1,9.7,0.08,3.95
1/15/2007,668.45,18.05,2,5.7,9.4,5.2,0.09,1.27
1/16/2007,668.84,5.98,-0.8,0.7,2.2,-3.2,0.5,2.25
1/17/2007,669.54,11.77,-1.2,-0.7,-0.1,-3.4,0.43,1.72
1/18/2007,669.89,2.08,-1.1,0.1,1.4,-1,0.3,1.16
1/19/2007,670.41,0,1.6,5.4,9.2,3,0.45,3.96
1/20/2007,671.07,5.68,4,5.6,7.1,3.2,0.51,2.95
1/21/2007,671.41,1.97,1.3,4.4,7.5,4,0.03,1.22
1/22/2007,671.16,0,1.1,10.1,19,4.2,0.14,14.29
1/23/2007,670.59,0,4.9,7.1,9.4,-0.4,2.66,5.89
1/24/2007,670.49,17.53,4.6,5.8,7,2,0.69,3.68
1/25/2007,671.05,13.84,2.8,5.3,7.8,3.6,0.47,2.09
1/26/2007,671.61,0,1.7,9.5,17.3,1.8,0.53,13.76
1/27/2007,672.09,0,1.8,9.4,17,6.3,0.33,11.4
1/28/2007,671.88,0,3.5,12.7,21.8,3.6,0.5,19.26
1/29/2007,671.49,0,1.4,7.2,13,-3.2,1.29,10.73
1/30/2007,671.57,0,2,6,10,2.6,1.22,6.26
1/31/2007,671.51,0,5.2,10.5,15.7,3,1.34,8.77
2/1/2007,671.3,0,5.2,9,12.9,4.5,0.59,5.58
2/2/2007,671.01,0,6.4,12.6,18.7,6.5,0.73,12.01
2/3/2007,670.92,0,1.7,6.6,11.6,0.6,1,7.03
2/4/2007,670.75,0,1.3,5.9,10.6,-1.6,0.95,7.53
2/5/2007,670.1,0,0.8,10.1,19.3,5.3,0.34,12.65
2/6/2007,669.79,0,2.8,11.5,20.2,5.6,0.29,14.65
2/7/2007,670.01,0,4,12.7,21.5,8.6,0.17,14.73
2/8/2007,669.75,0,12.7,18.1,23.6,14.1,0.27,13.76
2/9/2007,669.79,1.54,8.8,13.5,18.2,9.9,0.33,4.29
2/10/2007,669.86,0,5.2,7.8,10.4,4.9,0.44,3.44
2/11/2007,669.91,0,5.1,7.9,10.7,2.6,1.54,5.73
2/12/2007,669.82,1.27,7.2,9.6,12,7.4,0.26,3.69
2/13/2007,669.44,0,7.8,12.7,17.6,10.6,0.25,5.74
2/14/2007,669.11,0,1.5,9.1,16.6,0.4,1.48,11.75
2/15/2007,668.88,0,-0.6,4.2,9,-4.7,1.96,7.05
2/16/2007,668.82,0,-4,2.8,9.5,-6.1,1.28,7.64
2/17/2007,668.96,0,-4.1,4.5,13.2,-4,1.03,10.58
2/18/2007,668.7,0,0.2,10,19.8,-4.2,1.55,19.14
2/19/2007,668.12,0,0.7,9.4,18.1,-2.7,1.87,16.85
2/20/2007,667.71,0,5.9,15,24.2,9,1.06,19.92
2/21/2007,667.1,0.37,11.9,17.2,22.5,12.9,0.8,12.95
2/22/2007,666.66,0,8.7,18.6,28.6,1.9,1.48,33.46
2/23/2007,666.3,0,9.3,18.2,27.1,11.7,1.33,23.86
2/24/2007,666.69,0,17,20,23,16.7,1.25,9.69
2/25/2007,666.18,0,5.9,15.7,25.5,-2.6,2.55,29.62
2/26/2007,665.62,0,6,14,22,-2.4,3.66,21.87
2/27/2007,665.31,0,8.2,17.5,26.8,4.6,1.15,27.08
2/28/2007,664.99,0,15.7,21.4,27.2,15.5,0.54,20.81
3/1/2007,664.99,0.14,17.1,21.6,26.2,17.4,1.04,15.38
3/2/2007,664.54,0,3.5,13.5,23.5,-7,2.76,26.02
3/3/2007,664.38,0,4,13.7,23.4,-5.1,3.84,25.44
3/4/2007,664.23,0,0.9,9,17.1,-8.1,3.28,16.23
3/5/2007,663.51,0,-0.6,8.6,17.7,-10.1,2.38,18.15
3/6/2007,663.27,0,-0.3,10.5,21.2,-7,2.23,22.14
3/7/2007,662.87,0,2.6,12.1,21.6,2.4,1.06,19.85
3/8/2007,662.43,0,6.5,15.5,24.5,9.3,0.64,19.06
3/9/2007,661.97,0,9,16.8,24.7,11.1,0.96,18.92
3/10/2007,662.07,0,14.6,20,25.5,14.3,0.46,16.35
3/11/2007,661.92,0,15.3,21,26.8,14.1,0.65,19.89
3/12/2007,664.39,54.46,14.7,17.5,20.3,16.7,0.18,3.26
3/13/2007,667.38,35.28,13.8,18.9,24,15.8,0.03,12.79
3/14/2007,669.17,20.5,13.5,16.9,20.4,15.7,0.07,3.42
3/15/2007,670.15,0,14.2,18.2,22.1,15.4,0.3,6.86
3/16/2007,670.74,0,14.4,20.3,26.3,15.1,0.82,17.32
3/17/2007,671.2,0,11,16.7,22.5,9.7,2.94,14.15
3/18/2007,671.6,0,12.1,17.8,23.5,12.5,0.98,14.31
3/19/2007,671.6,0.12,16.9,20.9,24.9,16.6,1.15,12.67
3/20/2007,671.75,0.82,18.8,22.1,25.4,16.7,1.39,13.89
3/21/2007,671.97,1.05,18.9,21.2,23.4,17.7,1.15,9.61
3/22/2007,671.92,0.04,19.7,22.6,25.6,17.7,1.8,12.96
3/23/2007,671.86,0.1,19.6,21.7,23.8,18.2,1.53,8.1
3/24/2007,671.97,0,19.1,21.4,23.8,17.8,1.83,7.94
3/25/2007,671.97,0,18.8,22.5,26.3,16.9,1.33,15.74
3/26/2007,671.94,3.07,19,21.3,23.6,18.2,1.03,8.08
3/27/2007,672.8,36.82,15,18.3,21.5,17.2,0.07,3.6
3/28/2007,673.26,0,17.4,21.8,26.2,18.7,0.29,11.76
3/29/2007,673.43,0,19.2,23.2,27.2,18.5,1.76,14.85
3/30/2007,674.05,0.29,20.5,22.1,23.6,19.7,1.19,6.64
3/31/2007,675.19,45.76,16.2,19.7,23.3,18.3,0.4,6.99
4/1/2007,675.78,0,10.3,17.9,25.5,10.1,0.86,22.98
4/2/2007,676,0,10.5,19,27.5,15.3,0.5,22.87
4/3/2007,676.3,0,19.3,24,28.7,19.1,0.8,16.82
4/4/2007,676.3,0.32,20.7,24.2,27.6,20.4,1.17,12.81
4/5/2007,676.33,0.12,12.8,17.3,21.9,10,1.54,12.75
4/6/2007,676.27,0,11.7,16.9,22.2,6.5,3.54,17.49
4/7/2007,676.2,2.54,6.1,13.8,21.5,5.3,1.91,15.45
4/8/2007,676.8,16.67,1.5,4.1,6.7,1.5,0.08,2.25
4/9/2007,677,0,2.5,6.7,10.9,3.3,0.62,4.98
4/10/2007,677.28,1,8.2,11.2,14.2,9.9,0.18,4.21
4/11/2007,677.33,0,12.6,17.8,23.1,14.1,0.12,10.47
4/12/2007,677.34,0,9.1,18.6,28.1,7.2,1.16,31.04
4/13/2007,677.31,0.28,10.8,18.9,26.9,15.4,0.83,20.1
4/14/2007,677.55,10.96,13.8,21.5,29.2,17.5,1.04,17.18
4/15/2007,677.66,0,4.1,11.3,18.5,4.4,0.77,12.75
4/16/2007,677.29,0,5.1,13.4,21.7,4.6,0.95,17.62
4/17/2007,677.61,0,7.6,14.8,22,11.4,1.31,12.93
4/18/2007,677.8,2.07,10.1,16.4,22.7,14.7,0.08,7.74
4/19/2007,677.44,0,11.3,19.3,27.3,11.9,0.77,23.1
4/20/2007,677.3,0,12.2,18.8,25.4,15.4,0.58,13.78
4/21/2007,677.3,0,17.5,21.7,25.9,16.1,0.93,14.64
4/22/2007,677.33,0,18.4,21.5,24.6,17.2,1.26,11.36
4/23/2007,677.29,2.46,19.2,20.5,21.7,19.3,0.28,3.15
4/24/2007,676.94,0.03,20.4,23,25.6,20.6,0.71,7.92
4/25/2007,677.54,35.97,17,20.4,23.9,20,0.31,5.07
4/26/2007,677.91,0,11.3,20.1,29,10.6,0.42,28.55
4/27/2007,678.12,0,12.8,19.8,26.8,13,1.02,20.92
4/28/2007,678.23,0,17.1,21.3,25.4,15.8,0.89,15.5
4/29/2007,678.02,0.28,18.8,22.8,26.8,19.6,0.47,12.68
4/30/2007,678.24,2.92,19.8,23.6,27.4,20.6,1.06,11.02
5/1/2007,678.97,41.35,16.9,19.6,22.3,18.9,0.15,4.44
5/2/2007,679.51,0.06,19.7,24.1,28.6,21.1,0.98,11.45
5/3/2007,679.91,1.27,18.7,22.1,25.6,20.4,0.44,5.89
5/4/2007,680.02,0,19.4,23.9,28.3,20.9,0.73,12.08
5/5/2007,680.27,0,22.2,25.6,29,22.3,0.55,12.49
5/6/2007,680.45,0.36,23.3,25.2,27.1,22.6,1.73,7.78
5/7/2007,680.12,0.52,22.9,25.2,27.6,22.5,1.64,8.13
5/8/2007,679.95,0.28,20.3,24.5,28.7,20,1.3,15.91
5/9/2007,679.48,0,20.5,24.6,28.8,19.2,1.45,17.96
5/10/2007,679.52,5.92,16.2,21.5,26.8,17.4,0.31,14.41
5/11/2007,679.41,7.19,16.3,22,27.8,17,0.96,18.59
5/12/2007,679.44,0,16.3,22.6,29,15.9,1.2,23.01
5/13/2007,679.16,0,16.5,23,29.5,16.3,1.46,23.65
5/14/2007,678.72,0,17.6,24.2,30.8,16.8,1.43,26.95
5/15/2007,678.28,0,18.1,24.2,30.3,16.2,2.07,26.29
5/16/2007,677.97,1.53,19.1,24.7,30.3,18.2,1.27,23.98
5/17/2007,677.68,0,16.9,22.6,28.2,15.1,2.55,19.76
5/18/2007,677.27,0,16.6,21.3,26.1,12.3,3.91,19.62
5/19/2007,676.89,0,17,21.6,26.2,13,2.88,20.54
5/20/2007,676.71,0,17.8,22,26.1,14,3.29,18.55
5/21/2007,676.3,1.21,18.3,21.4,24.6,15.9,2.75,14.31
5/22/2007,676.33,4.15,17.7,21.8,25.9,18.5,1.27,11.96
5/23/2007,676.28,0,19.4,24.5,29.6,19.9,1.33,20.19
5/24/2007,675.89,0.66,22.4,26.2,30.1,21.2,1.52,18.24
5/25/2007,676.39,16.87,18.9,24,29.2,20.3,0.47,15.79
5/26/2007,677.15,16.96,19,21.6,24.2,18.7,0.51,9.57
5/27/2007,678.29,11.62,18.2,22.6,27,19.6,0.48,13.83
5/28/2007,679.02,1.99,16.6,21.6,26.7,18.7,0,13.39
5/29/2007,679.32,0.13,20.1,24.5,28.8,19.7,0.5,17.73
5/30/2007,679.54,0,22,26,30,21.4,1.57,17.04
5/31/2007,679.55,0,22.3,26.7,31.2,21.4,1.37,20.72
6/1/2007,679.5,0,22.5,26.3,30.2,20.8,1.56,18.75
6/2/2007,679.53,0,20.6,25.8,30.9,20.5,0.72,20.94
6/3/2007,679.48,0,20.8,26,31.2,20.6,0.63,22.95
6/4/2007,679.6,7.15,18.7,25.3,32,19.6,0.84,22.93
6/5/2007,679.69,0,20,26.3,32.6,19.1,2.78,29.32
6/6/2007,679.59,0.07,19.5,24.9,30.3,19.4,0.93,22.64
6/7/2007,679.38,0,21.1,26.4,31.8,22,1.34,20.12
6/8/2007,679.08,0,23.7,28,32.3,23.7,2.12,19.26
6/9/2007,678.7,0,23.5,28.3,33.2,23.7,1.13,22.08
6/10/2007,678.44,0,24,28.3,32.5,22.7,1.69,22.42
6/11/2007,677.9,0,22.8,27.6,32.4,21.5,2.25,24.01
6/12/2007,677.02,0,22.8,27.5,32.2,20.7,1.94,25.1
6/13/2007,675.77,0,22.7,27.3,31.9,20.5,2.06,24.78
6/14/2007,675.01,0,22.3,27.7,33.1,20.2,2.35,29.34
6/15/2007,674.16,0.6,22.1,27.5,33,19.9,1.93,28.65
6/16/2007,674.42,22.8,18.1,25.6,33.1,21,0.36,27.47
6/17/2007,675.67,14.07,20.1,24.4,28.7,20.8,0.38,14.97
6/18/2007,676.09,0,21.9,26.5,31,21.8,1.49,20.18
6/19/2007,676.35,0,24.2,28.6,32.9,23.1,2.5,22.14
6/20/2007,677.71,0.8,25.6,29.6,33.6,23.6,3.05,24.37
6/21/2007,678.55,24.05,19.8,23.1,26.4,21.7,0.18,6.05
6/22/2007,679.4,6.88,21.1,25.7,30.3,22,0.73,17.24
6/23/2007,680.06,2.82,21.3,24.3,27.3,21.6,0.83,9.08
6/24/2007,680.56,0.61,21.1,24.9,28.6,20.1,1.43,15.57
6/25/2007,680.75,6.28,21.6,26,30.4,22.3,0.88,16.6
6/26/2007,681.02,2.98,24.4,27.8,31.2,23.5,1.78,18.01
6/27/2007,681,0.52,24.7,28.3,32,23.5,2.7,19.18
6/28/2007,681.97,6.55,23.6,27.5,31.5,21.9,2.31,21.7
6/29/2007,683.72,54.48,19.7,22.4,25,20.8,0.06,6.68
6/30/2007,684.37,0.03,22.7,26.9,31.1,21.9,0.98,21.04
7/1/2007,685.13,0,23.6,27.8,32,22.5,1.55,21.84
7/2/2007,685.42,1.01,23.6,27.5,31.3,22.6,1.52,18.72
7/3/2007,685.99,4.59,23.6,26.6,29.7,22.9,1.41,13.28
7/4/2007,686.62,20.55,22.1,26.1,30.2,22.3,1.14,15.01
7/5/2007,687,26.54,21.8,24.6,27.5,21.6,0.43,11.54
7/6/2007,687.67,14.24,22.6,26.4,30.2,22.2,1.37,17.9
7/7/2007,688.5,33.7,21,26,30.9,22.4,0.5,18.04
7/8/2007,689.36,3.22,21.4,25.3,29.2,22.7,0.49,11.95
7/9/2007,689.53,0,24.1,27.6,31.2,23.6,2.02,16.53
7/10/2007,689.37,0,24.9,28.4,31.9,23.5,2.78,19.03
7/11/2007,689.59,0,23.9,28.4,32.8,22.4,1.72,25.78
7/12/2007,689.62,0,24.4,28.5,32.6,22.7,2.31,23.39
7/13/2007,689.49,0,23.4,28.4,33.4,22.9,1.38,25.34
7/14/2007,689.39,0,23.3,28.1,32.9,21.8,1.52,26.77
7/15/2007,689.92,40.14,21.1,25.9,30.7,22.6,0.76,17.2
7/16/2007,690.25,2.01,21.3,26.8,32.3,21.8,0.39,22.49
7/17/2007,690.31,0,22.1,27,31.8,22,0.81,20.95
