PRISM Time Series Data
Location:  Lat: 29.4793   Lon: -98.4325   Elev: 218m
"Climate variables: ppt,tmin,tmean,tmax,tdmean,vpdmin,vpdmax"
Spatial resolution: 4km
Period: 1981-01-01 - 2023-04-25
Dataset: AN81d
PRISM day definition: 24 hours ending at 1200 UTC on the day shown
Grid Cell Interpolation: On
Time series generated: 2023-Apr-27
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf
Date,ppt (mm),tmin (degrees C),tmean (degrees C),tmax (degrees C),tdmean (degrees C),vpdmin (hPa),vpdmax (hPa)
2000-06-30,0.00,22.5,28.1,33.7,19.8,1.99,33.83
2000-07-01,0.00,23.9,29.0,34.0,21.4,2.16,30.60
2000-07-02,0.00,23.9,29.2,34.5,21.0,3.14,32.65
2000-07-03,0.00,24.8,29.6,34.4,21.4,3.76,30.42
2000-07-04,0.00,24.0,29.1,34.1,21.1,2.52,30.16
2000-07-05,0.00,23.6,29.0,34.4,19.4,2.44,34.85
2000-07-06,0.00,22.1,28.1,34.1,19.6,0.91,34.61
2000-07-07,0.00,22.3,28.2,34.0,20.4,0.54,32.81
2000-07-08,0.00,23.8,29.7,35.6,20.5,2.32,36.51
2000-07-09,0.00,22.5,29.1,35.6,19.3,2.36,38.85
2000-07-10,0.00,23.1,29.2,35.2,20.9,2.33,35.74
2000-07-11,0.00,24.0,29.6,35.2,20.9,2.07,35.55
2000-07-12,0.00,24.3,30.4,36.6,20.5,3.17,41.09
2000-07-13,0.00,20.1,28.7,37.2,19.5,0.21,44.56
2000-07-14,0.00,23.0,30.6,38.2,17.8,2.87,50.71
2000-07-15,0.00,23.1,30.9,38.7,15.9,8.31,52.66
2000-07-16,0.00,24.0,31.5,39.0,16.0,9.19,53.21
2000-07-17,0.00,23.0,30.8,38.5,17.4,3.42,52.36
2000-07-18,0.00,22.7,29.5,36.3,19.1,2.27,42.33
2000-07-19,0.00,22.9,29.7,36.4,19.2,2.80,42.77
2000-07-20,0.00,23.0,30.3,37.6,18.2,3.34,50.23
2000-07-21,0.00,22.6,30.4,38.2,16.8,3.25,53.74
2000-07-22,0.00,23.0,30.3,37.7,17.3,3.93,50.37
2000-07-23,0.00,23.6,30.5,37.4,18.8,3.85,45.13
2000-07-24,0.84,21.7,29.6,37.5,19.4,3.18,44.82
2000-07-25,0.00,22.2,29.6,37.1,18.9,3.18,43.77
2000-07-26,0.00,23.7,30.5,37.2,18.2,4.05,45.55
2000-07-27,0.00,24.7,30.7,36.6,19.6,3.95,41.86
2000-07-28,0.00,22.5,29.4,36.3,19.0,3.70,44.13
2000-07-29,0.00,21.6,29.0,36.4,17.7,3.82,43.91
2000-07-30,0.00,22.6,29.5,36.3,18.1,3.57,44.24
2000-07-31,3.57,22.2,28.5,34.9,20.7,1.96,35.98
2000-08-01,0.26,21.5,27.3,33.1,20.0,2.18,27.64
2000-08-02,0.00,22.2,28.0,33.7,20.0,2.07,30.18
2000-08-03,0.00,22.9,29.7,36.5,18.9,2.72,44.61
2000-08-04,0.00,23.8,30.0,36.2,19.9,2.00,41.55
2000-08-05,0.00,23.3,29.5,35.8,19.8,3.04,39.28
2000-08-06,0.00,24.2,30.1,36.1,20.3,2.97,39.23
2000-08-07,0.00,24.4,30.7,37.1,20.5,2.12,43.27
2000-08-08,0.00,24.5,30.7,36.9,20.7,2.00,43.05
2000-08-09,0.00,24.7,30.3,35.9,21.7,2.89,37.13
2000-08-10,0.00,24.3,30.3,36.3,20.0,3.05,43.80
2000-08-11,0.00,22.5,29.7,36.9,18.9,1.43,45.60
2000-08-12,0.00,23.4,30.5,37.6,16.4,4.56,49.14
2000-08-13,0.00,23.6,31.3,39.0,17.6,7.61,52.25
2000-08-14,0.00,22.9,30.9,38.8,17.3,3.36,52.36
2000-08-15,0.00,23.2,29.7,36.2,20.4,2.83,39.30
2000-08-16,0.00,23.4,27.9,32.3,20.9,2.49,25.51
2000-08-17,0.00,24.0,30.2,36.3,18.9,2.68,44.28
2000-08-18,0.00,22.6,30.1,37.6,17.4,2.76,50.23
2000-08-19,0.00,22.0,29.5,36.9,17.9,1.78,47.01
2000-08-20,0.00,22.7,29.0,35.4,18.6,2.21,40.31
2000-08-21,0.00,23.8,30.0,36.3,18.6,3.56,41.39
2000-08-22,4.03,22.1,29.4,36.7,20.1,1.78,42.70
2000-08-23,0.00,22.0,28.0,34.0,20.4,1.75,32.56
2000-08-24,0.00,22.2,28.5,34.8,19.4,2.11,36.43
2000-08-25,0.00,23.4,29.9,36.5,19.3,3.45,43.15
2000-08-26,0.00,23.1,29.9,36.7,20.6,1.38,40.41
2000-08-27,0.00,22.7,29.5,36.4,19.9,1.26,40.33
2000-08-28,0.00,24.0,30.4,36.8,20.5,2.11,42.67
2000-08-29,0.00,24.6,30.7,36.8,20.2,3.32,42.85
2000-08-30,0.00,23.4,30.1,36.8,20.3,1.86,41.86
2000-08-31,0.00,23.5,30.5,37.6,17.2,2.33,47.68
2000-09-01,0.00,24.6,32.0,39.3,16.5,9.75,55.21
2000-09-02,0.00,24.9,32.1,39.3,17.8,9.10,53.14
2000-09-03,0.00,24.0,31.8,39.6,17.3,9.13,54.75
2000-09-04,0.00,24.4,32.2,40.0,15.0,10.58,58.39
2000-09-05,0.00,24.1,33.2,42.4,13.7,11.89,70.83
2000-09-06,0.00,24.8,34.1,43.4,13.9,14.84,74.24
2000-09-07,0.00,21.2,29.7,38.2,13.1,8.10,53.76
2000-09-08,0.00,21.6,28.6,35.7,16.4,4.42,43.43
2000-09-09,0.00,22.2,27.7,33.2,18.3,3.64,32.33
2000-09-10,0.00,23.4,29.4,35.5,19.3,3.17,40.33
2000-09-11,0.00,23.7,30.2,36.8,20.2,2.32,42.27
2000-09-12,0.00,24.1,30.8,37.4,20.8,2.77,43.68
2000-09-13,7.46,21.3,29.2,37.2,20.1,1.56,42.41
2000-09-14,0.08,22.1,27.9,33.8,20.6,2.00,30.61
2000-09-15,29.86,22.6,28.0,33.5,21.5,1.01,28.60
2000-09-16,0.00,22.9,28.9,34.9,19.0,2.21,39.35
2000-09-17,0.00,14.6,24.0,33.4,10.9,4.01,39.86
2000-09-18,0.00,13.9,23.0,32.1,6.8,4.43,39.71
2000-09-19,0.00,14.2,23.3,32.5,10.1,2.86,38.87
2000-09-20,0.00,17.7,26.0,34.2,16.6,1.60,40.16
2000-09-21,0.00,21.1,28.1,35.2,20.6,1.43,35.88
2000-09-22,0.89,24.1,27.4,30.7,22.3,1.46,17.35
2000-09-23,0.00,24.6,30.5,36.3,22.2,2.54,38.36
2000-09-24,0.00,26.2,31.5,36.9,22.7,4.64,38.53
2000-09-25,24.09,14.9,25.3,35.8,17.7,0.88,36.14
2000-09-26,0.00,9.4,16.2,23.0,5.8,2.11,19.75
2000-09-27,0.00,9.6,17.3,25.0,7.2,1.41,22.20
2000-09-28,0.00,10.6,19.0,27.4,9.1,1.47,25.26
2000-09-29,0.00,11.8,20.5,29.3,7.2,2.52,32.26
2000-09-30,0.00,12.0,20.9,29.7,7.8,2.35,32.24
2000-10-01,0.00,12.5,21.4,30.3,10.3,1.25,32.64
2000-10-02,0.00,13.7,22.2,30.6,13.2,0.31,31.96
2000-10-03,0.00,19.1,26.1,33.1,17.7,0.58,35.09
2000-10-04,0.00,22.4,28.0,33.5,19.3,1.53,32.02
2000-10-05,0.00,22.4,27.7,33.0,19.5,1.17,31.38
2000-10-06,0.00,24.3,29.1,33.8,22.1,2.36,27.58
2000-10-07,4.57,14.7,20.1,25.4,14.7,1.54,10.70
2000-10-08,27.44,6.9,10.8,14.8,8.0,0.33,3.88
2000-10-09,26.11,5.3,6.3,7.4,4.2,0.08,2.35
2000-10-10,16.81,4.8,6.2,7.7,4.4,0.30,2.25
2000-10-11,0.65,7.0,10.1,13.3,5.5,1.55,7.51
2000-10-12,1.34,12.2,15.0,17.9,12.2,0.41,7.96
2000-10-13,0.00,15.3,20.4,25.6,16.9,0.04,11.51
2000-10-14,0.00,15.4,21.4,27.5,17.4,0.03,17.49
2000-10-15,0.29,16.9,21.9,26.8,19.0,0.02,13.46
2000-10-16,0.00,20.7,24.8,28.9,19.9,0.25,18.96
2000-10-17,1.39,21.4,25.7,30.1,19.8,1.12,20.43
2000-10-18,52.02,17.3,21.6,25.8,18.5,0.01,10.50
2000-10-19,0.65,17.6,21.7,25.7,17.2,0.46,13.60
2000-10-20,0.00,18.2,22.3,26.5,16.4,1.33,17.43
2000-10-21,1.09,19.1,22.6,26.2,18.6,1.07,13.40
2000-10-22,14.39,20.1,23.2,26.4,20.0,0.31,12.41
2000-10-23,11.40,21.8,24.8,27.8,21.7,0.77,12.90
2000-10-24,10.67,21.3,24.1,26.9,21.5,0.57,10.15
2000-10-25,1.24,20.9,23.8,26.7,20.6,0.41,10.47
2000-10-26,0.00,20.4,23.8,27.3,19.4,0.70,15.17
2000-10-27,0.00,20.4,24.0,27.6,19.0,0.38,17.06
2000-10-28,0.69,21.3,24.8,28.4,20.0,1.03,17.24
2000-10-29,0.00,21.5,24.5,27.6,19.4,1.68,16.32
2000-10-30,0.00,21.7,24.3,26.8,19.9,1.77,12.16
2000-10-31,0.00,21.5,24.8,28.1,19.0,1.66,18.33
2000-11-01,2.39,21.1,24.5,27.9,18.9,1.64,18.16
2000-11-02,1.99,20.2,23.1,26.0,19.6,0.36,9.74
2000-11-03,80.87,18.7,23.3,28.0,20.4,0.02,12.16
2000-11-04,15.82,17.5,20.5,23.5,19.4,0.00,3.79
2000-11-05,1.87,18.5,20.0,21.5,18.5,0.16,4.38
2000-11-06,31.35,13.7,19.2,24.8,17.7,0.00,8.99
2000-11-07,0.00,12.3,18.0,23.8,10.3,0.93,18.01
2000-11-08,4.94,7.0,9.9,12.9,8.3,0.25,4.58
2000-11-09,0.00,1.5,6.1,10.6,2.7,0.40,4.47
2000-11-10,0.00,1.6,9.7,17.8,3.9,0.11,12.18
2000-11-11,0.00,3.2,11.1,19.0,7.2,0.18,12.56
2000-11-12,0.01,14.1,17.5,20.9,15.9,0.48,5.20
2000-11-13,0.00,7.3,16.8,26.3,12.4,0.02,9.02
2000-11-14,0.00,2.1,8.2,14.2,0.3,1.60,9.82
2000-11-15,0.00,2.3,8.0,13.7,-0.3,1.02,10.57
2000-11-16,0.68,7.5,11.0,14.5,9.8,0.12,5.71
2000-11-17,5.78,7.2,15.3,23.5,11.3,0.27,13.24
2000-11-18,16.26,4.9,7.0,9.1,4.2,0.11,3.63
2000-11-19,19.83,3.4,5.0,6.5,4.6,0.04,1.80
2000-11-20,0.00,1.9,7.9,14.0,3.9,0.04,7.49
2000-11-21,0.00,1.7,9.3,16.9,4.2,0.10,10.74
2000-11-22,0.00,3.4,9.7,15.9,5.2,0.49,9.49
2000-11-23,4.08,11.8,14.2,16.5,13.5,0.30,2.06
2000-11-24,32.22,10.9,16.7,22.5,15.0,0.13,7.78
2000-11-25,0.00,5.9,11.4,16.9,6.8,0.26,8.84
2000-11-26,0.00,5.2,11.0,16.8,7.2,0.14,7.76
2000-11-27,0.00,5.4,12.7,20.1,6.4,0.14,13.58
2000-11-28,0.00,6.0,13.7,21.5,13.3,0.00,8.73
2000-11-29,0.00,15.0,20.0,25.0,17.3,0.02,11.24
2000-11-30,0.13,10.5,15.6,20.6,9.5,0.47,10.70
2000-12-01,0.00,10.7,14.7,18.7,11.9,0.27,8.08
2000-12-02,0.00,6.7,13.6,20.5,7.4,0.20,8.40
2000-12-03,1.45,3.6,7.2,10.7,-0.3,1.19,6.75
2000-12-04,5.30,3.3,4.2,5.2,2.4,0.19,1.52
2000-12-05,0.00,4.1,7.3,10.5,4.9,0.45,4.25
2000-12-06,0.00,8.1,10.1,12.0,7.0,1.01,4.01
2000-12-07,0.00,-0.4,7.7,15.7,3.8,0.19,9.18
2000-12-08,0.00,-0.3,7.6,15.6,1.4,0.41,11.39
2000-12-09,0.00,2.5,11.7,21.0,5.4,0.68,15.13
2000-12-10,0.40,6.5,12.6,18.6,10.7,0.08,5.62
2000-12-11,0.12,13.0,16.6,20.3,15.8,0.10,4.28
2000-12-12,0.00,-0.2,11.2,22.6,4.4,0.32,8.29
2000-12-13,15.96,-2.1,-0.9,0.3,-5.1,0.13,2.85
2000-12-14,0.00,0.5,5.6,10.6,3.9,0.00,3.23
2000-12-15,0.32,3.8,8.5,13.1,5.2,0.24,6.79
2000-12-16,0.16,8.5,11.0,13.4,10.3,0.07,1.63
2000-12-17,0.00,-1.1,8.8,18.7,-2.0,0.39,17.06
2000-12-18,0.00,-0.3,6.5,13.4,-1.0,0.37,10.49
2000-12-19,0.00,-0.8,7.8,16.4,-2.3,0.39,13.69
2000-12-20,0.00,-0.7,7.2,15.1,-4.4,1.28,12.93
2000-12-21,0.00,1.0,10.0,19.0,1.3,1.55,14.28
2000-12-22,0.00,0.6,6.3,12.0,-6.1,2.51,10.44
2000-12-23,0.30,0.5,5.5,10.4,-1.5,0.69,8.02
2000-12-24,2.59,6.8,9.4,12.1,9.4,0.00,1.25
2000-12-25,2.55,5.9,8.2,10.5,7.1,0.00,1.35
2000-12-26,11.80,6.4,8.5,10.6,8.0,0.05,1.19
2000-12-27,7.93,1.6,4.8,7.9,1.7,0.09,2.00
2000-12-28,0.00,-1.0,3.3,7.6,-1.1,0.32,4.63
2000-12-29,0.00,-1.2,7.2,15.6,0.8,0.18,11.20
2000-12-30,0.00,-1.6,5.6,12.8,-1.1,0.61,9.27
2000-12-31,0.00,-2.1,4.5,11.0,-2.2,0.53,8.09
2001-01-01,1.32,2.2,5.1,7.9,3.4,0.08,3.28
2001-01-02,0.00,-0.6,1.5,3.5,-0.7,0.29,1.77
2001-01-03,0.00,-0.7,1.3,3.3,-3.4,0.56,3.15
2001-01-04,0.00,-0.7,4.7,10.0,-0.7,0.47,6.13
2001-01-05,0.00,0.2,10.7,21.1,0.2,0.71,19.02
2001-01-06,0.00,1.8,12.2,22.6,2.9,0.67,19.19
2001-01-07,0.01,4.4,13.6,22.8,7.8,0.60,17.92
2001-01-08,1.29,5.3,11.6,18.0,4.8,0.79,9.62
2001-01-09,0.00,0.5,7.9,15.3,-1.0,0.85,12.06
2001-01-10,6.44,3.2,9.4,15.6,1.2,1.13,12.30
2001-01-11,39.79,5.7,7.1,8.4,6.8,0.04,1.48
2001-01-12,0.96,6.0,12.9,19.7,7.9,0.03,10.89
2001-01-13,0.44,7.0,8.5,9.9,8.1,0.04,1.10
2001-01-14,3.47,5.3,9.2,13.1,8.7,0.01,1.81
2001-01-15,0.00,5.0,12.0,19.1,4.4,0.27,15.94
2001-01-16,2.97,7.2,9.6,12.1,5.4,0.49,6.05
2001-01-17,3.43,7.1,8.3,9.6,8.3,0.02,0.83
2001-01-18,1.55,3.5,5.3,7.1,4.0,0.11,1.51
2001-01-19,4.70,3.4,4.5,5.7,2.5,0.35,2.24
2001-01-20,0.00,-2.1,4.5,11.1,-1.7,0.45,8.36
2001-01-21,0.00,-2.3,4.6,11.4,-1.0,0.35,7.44
2001-01-22,0.00,-0.7,7.0,14.7,1.2,0.28,9.66
2001-01-23,0.00,0.0,7.1,14.2,1.6,0.33,9.22
2001-01-24,0.00,2.0,8.2,14.4,6.6,0.37,6.70
2001-01-25,0.00,6.7,11.8,17.0,8.4,0.38,7.36
2001-01-26,0.00,7.6,11.6,15.6,8.7,0.42,7.68
2001-01-27,0.55,12.8,17.2,21.6,14.3,0.24,10.12
2001-01-28,8.19,16.6,18.5,20.4,16.0,0.22,3.44
2001-01-29,6.69,8.0,14.8,21.7,14.1,0.10,5.99
2001-01-30,0.00,4.9,12.4,19.9,3.2,0.45,16.92
2001-01-31,0.00,4.4,14.1,23.8,2.9,1.07,23.28
2001-02-01,0.00,7.9,11.8,15.7,1.8,3.03,11.56
2001-02-02,0.00,6.7,9.4,12.1,1.0,2.78,7.89
2001-02-03,0.00,0.4,6.5,12.6,1.4,0.22,7.84
2001-02-04,0.00,0.4,8.6,16.7,3.2,0.15,11.22
2001-02-05,0.00,2.7,11.6,20.6,4.9,0.23,14.34
2001-02-06,0.00,3.1,11.4,19.8,5.4,0.22,14.69
2001-02-07,0.00,6.7,15.2,23.7,12.8,0.00,13.97
2001-02-08,0.00,14.7,18.5,22.2,17.0,0.35,7.01
2001-02-09,1.52,11.8,17.3,22.8,17.3,1.17,6.00
2001-02-10,0.00,0.8,10.2,19.6,-0.2,1.77,15.67
2001-02-11,0.30,1.0,4.8,8.6,-1.0,1.69,5.89
2001-02-12,0.82,6.4,8.2,10.0,6.2,0.12,3.99
2001-02-13,1.09,8.7,12.6,16.5,12.6,0.02,2.63
2001-02-14,0.00,15.7,19.3,22.8,17.9,0.17,6.05
2001-02-15,0.00,18.9,21.7,24.5,18.4,0.40,10.12
2001-02-16,10.75,10.2,17.2,24.1,17.1,0.20,5.94
2001-02-17,0.00,2.1,10.2,18.4,4.9,1.15,10.28
2001-02-18,0.00,1.1,7.0,12.9,0.1,0.56,8.53
2001-02-19,0.00,1.3,8.6,15.9,5.3,0.08,8.74
2001-02-20,0.00,5.9,13.9,21.9,12.1,0.04,11.95
2001-02-21,0.28,12.8,18.2,23.6,17.0,0.01,9.51
2001-02-22,0.87,11.2,16.4,21.7,16.5,0.10,3.61
2001-02-23,0.13,9.3,10.8,12.2,9.5,0.36,2.05
2001-02-24,1.54,12.2,17.2,22.1,17.1,0.03,5.33
2001-02-25,0.00,11.9,19.5,27.1,10.5,1.92,19.98
2001-02-26,0.00,10.9,17.5,24.1,4.4,3.95,22.97
2001-02-27,1.12,13.5,17.6,21.8,15.3,0.10,9.08
2001-02-28,0.59,10.3,17.4,24.5,17.4,0.08,7.91
2001-03-01,0.90,4.3,6.8,9.2,5.4,0.13,1.49
2001-03-02,4.36,4.7,7.1,9.5,6.5,0.08,2.00
2001-03-03,16.54,8.9,11.1,13.4,9.7,0.11,3.30
2001-03-04,9.64,7.7,11.2,14.8,8.9,0.14,5.00
2001-03-05,0.00,4.5,12.6,20.8,6.4,0.46,14.66
2001-03-06,0.00,4.4,13.3,22.3,5.2,0.83,18.50
2001-03-07,0.00,7.6,13.2,18.9,6.6,0.86,12.60
2001-03-08,0.00,10.2,15.3,20.5,11.2,0.94,9.45
2001-03-09,0.00,9.6,15.4,21.2,11.8,0.54,8.19
2001-03-10,0.00,5.7,11.7,17.7,7.1,0.42,9.35
2001-03-11,0.00,7.5,13.7,19.9,11.9,0.74,8.94
2001-03-12,4.06,13.7,18.3,22.8,17.4,0.00,5.10
2001-03-13,0.00,7.9,17.0,26.2,6.3,0.95,26.10
2001-03-14,3.71,7.8,16.7,25.6,10.1,0.50,23.16
2001-03-15,12.97,12.0,15.0,18.1,13.5,0.13,3.75
2001-03-16,0.00,5.4,13.8,22.2,2.8,0.55,20.57
2001-03-17,0.00,5.3,12.0,18.7,3.6,2.12,13.14
2001-03-18,0.82,8.1,10.7,13.3,4.8,1.62,6.45
2001-03-19,12.06,6.8,8.0,9.2,5.9,0.28,3.27
2001-03-20,0.00,3.1,9.3,15.5,3.6,0.31,9.39
2001-03-21,0.00,3.2,12.1,21.1,5.1,0.18,16.19
2001-03-22,0.00,5.2,14.6,23.9,7.8,0.25,18.29
2001-03-23,0.00,7.6,17.0,26.3,11.6,0.03,20.43
2001-03-24,0.00,13.8,19.2,24.5,15.4,0.16,12.72
2001-03-25,0.00,9.4,16.5,23.6,10.0,0.80,13.19
2001-03-26,0.00,9.2,13.8,18.5,6.7,2.36,10.29
2001-03-27,0.00,9.6,12.4,15.2,5.7,2.69,8.19
2001-03-28,6.52,7.4,9.1,10.8,8.2,0.06,3.43
2001-03-29,1.57,8.0,9.9,11.7,9.2,0.21,2.18
2001-03-30,0.00,8.9,15.5,22.0,11.0,0.08,13.13
2001-03-31,0.00,11.1,14.9,18.8,10.6,1.17,8.25
2001-04-01,0.00,10.0,17.1,24.2,14.9,0.00,12.33
2001-04-02,0.00,14.0,18.7,23.5,17.2,0.38,9.64
2001-04-03,0.14,19.9,22.6,25.3,20.1,0.53,8.84
2001-04-04,0.43,20.7,23.1,25.5,21.4,0.14,6.63
2001-04-05,0.00,20.8,23.0,25.1,21.6,0.00,5.53
2001-04-06,0.00,20.1,24.1,28.0,20.4,0.00,14.59
2001-04-07,0.00,19.2,23.0,26.9,19.5,0.22,13.01
2001-04-08,0.00,19.4,22.9,26.5,20.0,0.37,11.59
2001-04-09,0.00,20.6,24.9,29.2,19.6,0.43,17.85
2001-04-10,0.00,21.2,25.1,29.1,20.3,0.61,16.45
2001-04-11,0.17,17.7,23.4,29.1,20.2,1.37,16.18
2001-04-12,1.47,13.6,19.9,26.3,10.9,1.41,23.27
2001-04-13,0.00,18.3,22.6,27.0,20.1,0.10,9.72
2001-04-14,0.00,19.1,22.8,26.6,21.5,0.21,6.92
2001-04-15,0.00,20.9,25.3,29.7,20.6,0.71,17.06
2001-04-16,0.00,21.2,26.1,30.9,21.0,0.65,18.46
2001-04-17,0.00,18.7,23.9,29.1,18.8,2.13,17.61
2001-04-18,0.00,10.0,13.0,16.1,6.1,2.52,9.85
2001-04-19,0.00,11.0,15.7,20.4,8.8,2.16,12.86
2001-04-20,0.00,15.3,19.7,24.0,17.9,1.52,8.22
2001-04-21,0.00,20.6,24.4,28.2,19.5,1.97,15.07
2001-04-22,0.00,20.5,24.8,29.0,19.1,1.48,18.30
2001-04-23,3.39,20.9,24.6,28.3,19.7,1.94,17.10
2001-04-24,53.21,14.3,17.9,21.5,14.7,0.26,6.83
2001-04-25,0.00,8.9,16.4,24.0,7.9,1.39,19.19
2001-04-26,0.00,9.2,16.8,24.3,8.1,0.81,20.03
2001-04-27,0.00,11.0,17.8,24.6,10.3,0.86,18.56
2001-04-28,0.00,11.7,18.6,25.6,11.6,0.49,20.07
2001-04-29,0.00,13.0,19.0,25.0,12.8,0.23,17.36
2001-04-30,0.00,16.0,21.0,26.0,14.6,0.70,18.49
2001-05-01,0.00,18.5,22.4,26.4,17.2,1.09,15.31
2001-05-02,0.00,19.5,24.0,28.5,18.3,0.95,18.76
2001-05-03,0.00,20.5,25.0,29.5,18.5,2.04,21.26
2001-05-04,1.62,20.6,24.9,29.1,19.5,0.36,19.28
2001-05-05,33.29,16.6,21.8,27.0,18.4,0.14,14.30
2001-05-06,2.91,18.0,22.7,27.3,20.2,0.09,10.98
2001-05-07,5.41,18.2,24.3,30.4,20.7,0.05,16.79
2001-05-08,0.00,18.8,23.8,28.9,18.8,0.34,18.91
2001-05-09,0.09,16.3,21.7,27.1,18.4,0.03,13.17
2001-05-10,0.00,16.6,22.3,28.0,17.4,0.08,18.72
2001-05-11,0.00,17.7,23.2,28.6,18.0,0.08,19.87
2001-05-12,0.00,19.2,24.2,29.2,18.5,0.45,20.78
2001-05-13,0.01,17.9,23.2,28.6,18.5,0.19,18.02
2001-05-14,0.00,17.3,23.1,28.9,18.0,0.37,20.22
2001-05-15,0.00,17.7,23.3,28.8,17.5,0.45,20.30
2001-05-16,0.00,19.1,24.7,30.2,18.5,0.99,22.04
2001-05-17,0.00,20.8,27.1,33.4,20.6,0.92,28.50
2001-05-18,0.00,20.8,26.4,32.0,20.8,1.16,21.64
2001-05-19,0.00,21.3,26.9,32.5,21.4,0.51,22.66
2001-05-20,0.00,21.4,24.7,28.0,22.0,0.21,10.65
2001-05-21,2.42,21.4,27.1,32.9,21.9,1.01,22.65
2001-05-22,0.00,13.1,21.0,28.8,13.9,2.31,17.97
2001-05-23,0.00,13.1,20.2,27.4,8.9,1.92,26.00
2001-05-24,0.00,15.4,23.1,30.7,12.9,1.17,31.08
2001-05-25,0.37,19.9,26.2,32.4,19.7,2.07,24.53
2001-05-26,2.81,20.9,26.0,31.1,19.8,0.90,22.96
2001-05-27,0.00,22.3,26.5,30.7,20.7,1.73,20.22
2001-05-28,0.00,22.2,28.3,34.4,20.8,1.88,32.09
2001-05-29,0.00,22.1,27.3,32.6,20.9,0.89,25.20
2001-05-30,0.00,23.2,27.9,32.7,21.2,2.11,25.41
2001-05-31,1.86,23.7,28.3,32.9,21.3,1.25,27.40
2001-06-01,0.00,19.9,26.5,33.1,20.7,0.53,29.35
2001-06-02,0.00,22.9,27.8,32.7,20.3,1.17,25.33
2001-06-03,0.00,24.3,29.5,34.7,20.9,2.54,33.88
2001-06-04,0.00,24.0,29.3,34.6,21.3,3.11,33.18
2001-06-05,0.00,22.3,28.2,34.1,21.0,1.47,30.67
2001-06-06,0.00,20.2,26.1,32.1,20.3,0.58,23.81
2001-06-07,0.00,21.4,27.9,34.4,20.2,2.33,30.84
2001-06-08,0.26,23.2,28.5,33.7,20.3,4.74,30.16
2001-06-09,1.37,22.3,26.2,30.0,20.8,1.72,19.44
2001-06-10,0.00,21.3,26.9,32.5,20.2,1.53,26.44
2001-06-11,0.00,21.1,27.1,33.2,20.1,1.44,28.37
2001-06-12,0.00,22.9,28.8,34.6,20.5,1.67,33.07
2001-06-13,0.00,25.4,31.2,37.0,22.3,3.05,39.96
2001-06-14,0.00,26.4,31.2,35.9,23.0,4.63,33.87
2001-06-15,4.72,21.0,28.3,35.7,21.4,3.29,31.10
2001-06-16,0.00,20.9,26.5,32.0,20.0,0.66,25.20
2001-06-17,0.00,22.1,27.8,33.5,21.0,0.55,29.11
2001-06-18,0.00,21.5,27.4,33.2,19.3,2.40,30.12
2001-06-19,0.00,20.1,26.5,32.8,17.5,2.33,31.43
2001-06-20,0.00,20.7,27.1,33.6,18.2,2.40,34.35
2001-06-21,0.00,22.5,28.2,34.0,19.6,1.41,34.87
2001-06-22,0.00,23.1,29.2,35.2,19.7,1.30,38.76
2001-06-23,0.19,22.5,28.1,33.7,20.8,1.65,28.90
2001-06-24,14.52,21.1,27.9,34.6,20.2,0.35,33.86
2001-06-25,0.25,21.3,26.4,31.5,21.4,0.26,21.81
2001-06-26,0.00,22.9,27.8,32.7,21.0,0.86,25.76
2001-06-27,0.00,22.5,28.5,34.4,20.8,0.96,35.05
2001-06-28,0.00,21.7,28.0,34.4,19.4,0.40,35.40
2001-06-29,0.00,22.7,28.8,34.9,20.0,0.64,37.05
2001-06-30,0.00,23.0,28.9,34.8,20.9,0.78,34.67
2001-07-01,0.00,23.7,29.0,34.4,20.8,1.68,34.13
2001-07-02,5.38,21.2,25.0,28.8,21.7,0.22,12.79
2001-07-03,0.99,20.4,25.4,30.5,20.9,0.29,20.51
2001-07-04,0.00,19.4,25.5,31.6,20.6,1.06,21.66
2001-07-05,0.00,22.8,28.2,33.6,21.3,1.82,28.24
2001-07-06,0.00,22.7,28.7,34.6,21.3,1.53,31.17
2001-07-07,0.00,23.3,29.2,35.0,20.8,2.14,33.26
2001-07-08,0.00,22.9,28.9,35.0,20.3,1.15,34.62
2001-07-09,0.00,23.0,29.0,35.0,21.1,0.75,33.77
2001-07-10,0.00,23.2,29.5,35.9,19.8,2.09,38.84
2001-07-11,0.00,22.9,29.6,36.3,19.5,2.37,41.51
2001-07-12,0.00,23.5,29.9,36.3,20.0,2.36,40.73
2001-07-13,0.00,23.6,30.2,36.8,19.5,2.57,43.11
2001-07-14,0.00,23.8,30.4,37.0,20.2,2.45,41.84
2001-07-15,0.00,24.0,30.4,36.8,20.7,2.53,41.62
2001-07-16,0.00,24.0,30.6,37.3,20.2,1.29,43.48
2001-07-17,0.00,25.0,30.6,36.1,21.8,3.17,35.83
2001-07-18,0.00,25.1,30.4,35.8,22.5,2.30,33.30
2001-07-19,0.00,24.5,30.4,36.4,22.3,2.07,36.13
2001-07-20,0.00,25.1,30.6,36.2,21.9,3.14,37.80
2001-07-21,0.00,23.2,30.2,37.3,21.2,1.25,41.86
2001-07-22,0.00,22.1,30.0,37.9,18.6,1.97,48.30
2001-07-23,0.00,22.5,30.2,37.9,18.1,3.21,48.76
2001-07-24,0.00,24.1,30.7,37.2,20.3,3.14,41.77
